15.0615 10.6194 4.4421 26.6238 20.1901 15.0615 1760.29 1957.9 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
21.775 14.056 7.719 36.4327 18.828 21.775 6841.02 835.78 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
18.1855 12.4161 5.7694 28.8334 28.3332 18.1855 1191 10.778 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
16.2102 11.4916 4.7186 47.6732 19.794 16.2102 926.192 210.86 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
9.2363 4.9554 4.2809 29.018 28.612 9.2363 89.9946 303.41 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
9.373 4.737 4.636 36.5668 36.5322 9.373 1787.8 49.62 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
23.1629 10.9662 12.1967 47.0502 44.2793 23.1629 150.682 7.4742 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
8.7055 4.8761 3.8294 38.0639 32.9085 8.7055 6962.87 13.407 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
23.4075 10.9313 12.4762 47.135 44.5959 23.4075 102.836 6.6506 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
30.1785 26.1004 4.0781 146.219 27.3697 30.1785 4194.24 1672.9 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
11.1883 6.6586 4.5297 39.8513 13.3591 11.1883 7984.21 156.36 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
16.9755 12.4886 4.4869 28.6653 21.3729 16.9755 1268.5 410.99 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
27.6689 13.137 14.5319 53.1141 49.8982 27.6689 147.66 8.486 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
13.4219 9.2028 4.2191 50.0936 34.8896 13.4219 5268.18 201.15 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
20.9432 9.1089 11.8343 44.6759 42.7057 20.9432 138.898 6.7162 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
6.9493 3.8576 3.0917 27.3583 26.8057 6.9493 13924.4 156.65 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
10.8942 6.8899 4.0043 26.9061 23.124 10.8942 804.039 136.64 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
27.032 15.1445 11.8875 45.767 22.2916 27.032 2524.09 1771 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
6.3716 3.1353 3.2363 36.1742 31.4123 6.3716 6717.88 29.967 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
11.4995 6.0741 5.4254 46.6348 39.025 11.4995 1321.92 7.672 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
21.2203 10.9588 10.2615 46.2373 41.2868 21.2203 108.879 6.5801 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
24.8215 11.9928 12.8287 49.4879 45.5785 24.8215 104.429 7.5972 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
19.4306 10.0533 9.3773 43.7772 39.1646 19.4306 141.353 6.3044 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
