12.4805 6.9335 5.547 42.2496 39.615 12.4805 5374.92 15.026 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
12.6809 7.1041 5.5768 42.5277 40.4581 12.6809 7655.7 12.665 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
11.396 5.7829 5.6131 47.2548 40.584 11.396 2061.18 8.5598 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
22.6042 15.4545 7.1497 70.6547 20.2321 22.6042 11171.4 1820.8 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
8.3475 4.8292 3.5183 30.1478 27.2138 8.3475 1410.59 147.79 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
18.5466 10.1763 8.3703 65.667 56.1115 18.5466 2918.91 14.894 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
17.1316 9.505 7.6266 110.067 68.8125 17.1316 3550.22 14.959 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
30.6776 22.2563 8.4213 92.9049 35.4423 30.6776 228.637 3074.5 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
12.9703 6.4597 6.5106 51.9534 44.3285 12.9703 9002.48 16.589 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
12.8259 6.9192 5.9067 44.9559 42.241 12.8259 8173.55 13.227 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
11.1681 5.7477 5.4204 52.923 52.1364 11.1681 18.1664 392.45 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
12.0791 5.9422 6.1369 50.9997 43.1331 12.0791 6307.25 21.327 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
15.6063 8.6411 6.9652 97.8416 63.9432 15.6063 10523.4 24.298 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
17.0887 9.1435 7.9452 66.6665 64.2398 17.0887 7872.78 2939.5 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
18.6479 10.0593 8.5886 66.0789 57.1627 18.6479 2317.13 12.707 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
15.0651 8.8673 6.1978 34.9171 20.3624 15.0651 1275.07 1965.4 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
18.3354 13.0933 5.2421 76.8201 31.7753 18.3354 1105.3 371.71 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
20.3142 9.9526 10.3616 55.8097 42.5579 20.3142 6195.77 8471.5 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
11.5533 5.5309 6.0224 50.1024 42.6844 11.5533 5325.28 12.738 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
11.8204 6.2161 5.6043 47.1205 41.2352 11.8204 7869.31 14.506 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
11.3118 5.8376 5.4742 73.8596 53.5126 11.3118 2246.89 9.2201 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
21.4716 10.1715 11.3001 53.0601 44.4796 21.4716 1138.08 14657 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
24.2783 16.2222 8.0561 66.2411 33.9238 24.2783 6.3745 4431.6 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
21.5149 15.4716 6.0433 80.7621 41.4989 21.5149 7166.42 399.12 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
14.8583 8.2286 6.6297 92.2178 61.5389 14.8583 5317.35 12.955 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
22.813 12.4179 10.3951 77.4469 67.1785 22.813 2631.32 16.003 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
12.3477 6.6762 5.6715 48.4907 46.8088 12.3477 5401.89 558.69 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
8.753 5.4681 3.2849 23.1067 22.1315 8.753 1895.47 407.95 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
9.7238 6.1612 3.5626 24.3903 24.1469 9.7238 4861.51 22.591 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
20.6373 14.6651 5.9722 97.9527 28.6676 20.6373 33.2045 347.26 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
12.1549 5.9628 6.1921 51.464 43.4836 12.1549 3631.26 14.404 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
6.3604 3.1733 3.1871 47.6454 38.5157 6.3604 13215.1 10.067 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
13.5472 7.4075 6.1397 59.3352 56.9308 13.5472 2616.9 265.81 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
16.9631 11.3271 5.636 60.0383 41.9798 16.9631 198.481 302.94 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
8.873 4.3613 4.5117 41.5138 24.1784 8.873 10.5243 135.32 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
14.6072 7.7773 6.8299 94.3874 62.9927 14.6072 4264.42 12.732 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
9.1864 6.0479 3.1385 37.5648 34.0994 9.1864 30.6091 89.71 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
12.4485 7.3807 5.0678 49.0436 45.1697 12.4485 10367.9 155.19 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
11.6102 7.5376 4.0726 60.9708 20.3596 11.6102 7632.28 210.43 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
20.8177 11.6124 9.2053 71.7691 60.9136 20.8177 2204.21 14.453 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
13.0388 7.0497 5.9891 44.4215 41.7483 13.0388 2418.91 10.968 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
11.5726 5.4746 6.098 50.7839 42.9285 11.5726 3101.17 22.223 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
33.1058 24.8263 8.2795 123.35 30.0815 33.1058 18.179 2263.5 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
28.7542 19.8785 8.8757 80.3167 42.7325 28.7542 8013.49 4654 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
16.7014 9.2002 7.5012 107.314 67.8252 16.7014 3262.91 12.638 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
20.4944 11.4561 9.0383 144.054 79.4128 20.4944 2177.1 13.209 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
20.005 11.3689 8.6361 67.5075 56.1785 20.005 1029.32 11.061 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
12.2261 6.7533 5.4728 42.2098 39.3809 12.2261 3733.68 11.256 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
13.1713 6.6188 6.5525 52.8767 44.7302 13.1713 2599 9.8712 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
17.2484 11.5487 5.6997 58.8936 43.7453 17.2484 1128.97 332.47 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
14.4969 10.2989 4.198 74.8072 19.5069 14.4969 1438.06 259.78 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
13.3783 6.8245 6.5538 52.4365 44.4817 13.3783 13774.4 17.466 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
14.2923 7.7796 6.5127 89.925 60.7745 14.2923 3733.53 13.27 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
16.3515 8.8567 7.4948 61.1043 50.7255 16.3515 1528.38 10.495 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
27.9066 17.4819 10.4247 74.2908 46.8837 27.9066 2437.65 11078 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
