43.0974 22.879 20.2184 78.7776 28.7983 43.0974 12296.1 35.38 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
26.1687 14.4022 11.7665 50.0277 16.4203 26.1687 3232.61 17.37 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
49.0027 26.3694 22.6333 97.1433 32.1595 49.0027 3202.37 27.627 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
45.144 24.0966 21.0474 91.9424 29.4775 45.144 645.856 17.374 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
46.2304 23.626 22.6044 82.352 35.2994 46.2304 7995.62 33.424 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
39.4067 20.1902 19.2165 70.5426 27.7032 39.4067 3029.4 23.168 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
37.8274 19.7068 18.1206 75.5628 24.0302 37.8274 199.663 11.281 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
38.8373 20.7059 18.1314 72.3045 24.3526 38.8373 3371.23 23.515 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
33.912 17.6614 16.2506 61.4863 21.7229 33.912 2102.27 18.885 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
45.3322 24.4463 20.8859 89.8699 29.0733 45.3322 1945.27 23.001 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
42.345 21.6716 20.6734 74.3529 31.7405 42.345 13080.8 35.503 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
22.5776 18.9048 3.6728 31.04 28.2078 22.5776 171.17 40.936 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
44.0714 23.6928 20.3786 82.0985 28.3034 44.0714 9945.67 34.058 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
29.8353 15.3894 14.4459 53.2025 19.4512 29.8353 6638.2 22.945 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
46.6539 24.8274 21.8265 86.7312 31.5848 46.6539 10054.7 35.657 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
