19.2893 10.0075 9.2818 53.3076 47.5996 19.2893 1130.81 11.001 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
12.542 9.1451 3.3969 49.3782 22.7558 12.542 1611.98 226.04 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
12.8256 9.0304 3.7952 30.0029 28.097 12.8256 7200.95 12.091 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
14.4934 9.8836 4.6098 64.6344 41.2831 14.4934 5.7302 230.6 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
22.9685 11.1508 11.8177 57.8737 54.7673 22.9685 899.414 11.552 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
22.7922 11.2777 11.5145 57.7443 54.0683 22.7922 982.206 11.799 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
9.4228 5.3285 4.0943 40.883 16.183 9.4228 9738.27 209.93 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
20.5155 9.798 10.7175 54.5124 51.2608 20.5155 795.299 10.39 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
6.6801 3.5348 3.1453 28.2112 19.0637 6.6801 7582.37 192.22 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
9.9271 5.2726 4.6545 41.1609 40.4408 9.9271 11792.8 44.125 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
15.4227 7.3507 8.072 47.6509 43.2072 15.4227 4165.35 12.864 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
21.4284 11.0941 10.3343 56.3975 50.6913 21.4284 452.015 9.1011 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
20.6191 10.6035 10.0156 55.0323 49.3203 20.6191 589.639 9.716 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
9.8656 6.2726 3.593 29.9028 23.6237 9.8656 21.3512 200.45 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
12.8538 7.3367 5.5171 47.1411 25.8418 12.8538 4227.36 989.12 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
15.8043 10.4653 5.339 35.6229 33.3373 15.8043 5449.92 251.47 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
16.5864 8.1842 8.4022 50.5351 44.7349 16.5864 746.46 9.9661 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
10.2165 6.8284 3.3881 23.0849 21.4372 10.2165 232.951 438.2 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
19.5104 10.7243 8.7861 34.7876 25.9686 19.5104 5891.46 2917.6 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
14.6246 7.2298 7.3948 45.8528 41.2114 14.6246 1988.94 10.688 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
23.3321 11.0706 12.2615 57.9807 55.7722 23.3321 675.244 11.096 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
18.11 8.7198 9.3902 51.7755 47.0375 18.11 1087.82 10.742 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
11.1458 6.7963 4.3495 32.6442 26.5971 11.1458 10980.7 179.67 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
22.8577 11.5219 11.3358 58.3244 53.4588 22.8577 585.828 10.398 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
11.9626 8.8845 3.0781 42.4293 18.0966 11.9626 722.847 213.61 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
12.5839 9.3981 3.1858 35.7661 28.7334 12.5839 138.203 233.32 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
19.3116 9.29 10.0216 53.082 48.8713 19.3116 727.831 11.614 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
23.2682 11.1044 12.1638 57.4371 54.9588 23.2682 325.662 9.2504 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
8.2854 4.2768 4.0086 38.5988 38.2003 8.2854 4476.53 153.48 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
