38.3146 20.801 17.5136 86.5743 26.6596 38.3146 5753.31 26.64 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
11.8561 6.3187 5.5374 37.3099 36.5704 11.8561 1835.71 232.29 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
43.6894 23.5065 20.1829 105.002 32.9873 43.6894 5613.46 29.224 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
39.5285 21.3437 18.1848 88.5196 28.8583 39.5285 9240.56 30.799 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
36.5312 19.5816 16.9496 81.7257 25.5138 36.5312 2682.11 21.207 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
44.001 23.7558 20.2452 102.332 34.1225 44.001 13023.3 36.445 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
35.0939 18.9644 16.1295 76.2744 24.054 35.0939 5192.69 24.303 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
31.8649 17.1116 14.7533 66.8662 21.5923 31.8649 6035.91 23.499 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
40.416 22.0834 18.3326 93.3403 28.3553 40.416 7763.03 29.931 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
33.221 17.8511 15.3699 69.8017 23.1254 33.221 12866.7 29.435 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
34.1295 18.4782 15.6513 72.7696 23.2905 34.1295 11693.5 29.3 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
35.4458 19.1393 16.3065 76.4834 24.6879 35.4458 7876.16 27.242 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
42.9668 23.2293 19.7375 99.3427 32.7255 42.9668 12257.8 35.247 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
42.431 23.0238 19.4072 100.794 30.9549 42.431 6514.23 29.688 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
34.3331 18.702 15.6311 75.0179 22.6968 34.3331 4742.91 23.353 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
37.6483 20.1796 17.4687 84.3839 26.854 37.6483 3689.22 23.497 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
30.9225 16.6059 14.3166 64.3715 20.7194 30.9225 11796.5 27.282 0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0 
